N,B,dtype,iters,tag,driver,lower,deterministic_mode,tol,max_sweeps,sort_eig,k_request,which,il,iu,chunk_size,time_ms,time_per_matrix_ms,throughput_mat_per_s,nonzero_info,max_info,k_solved_min,k_solved_max,status,error
64,64,float32,8,syevdx_vec_k8_smallest,syevdx,True,0,1e-05,20,True,8,smallest,1,8,64,40.70743179321289,0.6360536217689514,1572.1944908023074,0,0,8,8,ok,
64,64,float32,8,syevdx_vec_k16_largest,syevdx,True,0,1e-05,20,True,16,largest,49,64,64,41.16328430175781,0.6431763172149658,1554.7836156811954,0,0,16,16,ok,
64,64,float32,8,syevdx_vec_k16_smallest,syevdx,True,0,1e-05,20,True,16,smallest,1,16,64,41.145713806152344,0.6429017782211304,1555.4475564944591,0,0,16,16,ok,
64,64,float32,8,syevdx_vec_k32_largest,syevdx,True,0,1e-05,20,True,32,largest,33,64,64,41.19893264770508,0.6437333226203918,1553.438302571293,0,0,32,32,ok,
64,64,float32,8,syevdx_vec_k32_smallest,syevdx,True,0,1e-05,20,True,32,smallest,1,32,64,41.15163040161133,0.642994225025177,1555.2239212737006,0,0,32,32,ok,
64,64,float32,8,syevdx_vec_k64_largest,syevdx,True,0,1e-05,20,True,64,largest,1,64,64,41.15980911254883,0.6431220173835754,1554.9148885748268,0,0,64,64,ok,
64,64,float32,8,syevdx_vec_k64_smallest,syevdx,True,0,1e-05,20,True,64,smallest,1,64,64,41.141090393066406,0.6428295373916626,1555.622356834423,0,0,64,64,ok,
128,64,float32,8,syevd_vec_uplo1_det0,syevd,True,0,1e-05,20,True,128,largest,1,-1,64,86.64425659179688,1.3538165092468262,738.6525376000428,0,0,128,128,ok,
128,64,float32,8,syevd_vec_uplo1_det1,syevd,True,1,1e-05,20,True,128,largest,1,-1,64,86.62421417236328,1.3535033464431763,738.8234411299128,0,0,128,128,ok,
128,64,float32,8,syevd_vec_uplo1_det2,syevd,True,2,1e-05,20,True,128,largest,1,-1,64,86.67803955078125,1.354344367980957,738.3646461282148,0,0,128,128,ok,
128,64,float32,8,syevd_vec_uplo0_det0,syevd,False,0,1e-05,20,True,128,largest,1,-1,64,86.94432067871094,1.3585050106048584,736.1032842674329,0,0,128,128,ok,
128,64,float32,8,syevd_vec_uplo0_det1,syevd,False,1,1e-05,20,True,128,largest,1,-1,64,86.75261688232422,1.355509638786316,737.7299071774739,0,0,128,128,ok,
128,64,float32,8,syevd_vec_uplo0_det2,syevd,False,2,1e-05,20,True,128,largest,1,-1,64,86.84247589111328,1.356913685798645,736.9665517165341,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo1_tol1e-05_sw20,syevj_batched,True,0,1e-05,20,True,128,largest,1,-1,64,2.751948118209839,0.04299918934702873,23256.25238953721,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo1_tol1e-05_sw50,syevj_batched,True,0,1e-05,50,True,128,largest,1,-1,64,2.750540018081665,0.042977187782526016,23268.1580995997,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo1_tol1e-05_sw100,syevj_batched,True,0,1e-05,100,True,128,largest,1,-1,64,2.751552104949951,0.04299300163984299,23259.59951289533,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo1_tol1e-06_sw20,syevj_batched,True,0,1e-06,20,True,128,largest,1,-1,64,2.817944049835205,0.04403037577867508,22711.593583180886,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo1_tol1e-06_sw50,syevj_batched,True,0,1e-06,50,True,128,largest,1,-1,64,2.8171958923339844,0.044018685817718506,22717.625059071564,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo1_tol1e-06_sw100,syevj_batched,True,0,1e-06,100,True,128,largest,1,-1,64,2.8181440830230713,0.04403350129723549,22709.981503623516,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo1_tol1e-07_sw20,syevj_batched,True,0,1e-07,20,True,128,largest,1,-1,64,4.16569185256958,0.06508893519639969,15363.594395615704,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo1_tol1e-07_sw50,syevj_batched,True,0,1e-07,50,True,128,largest,1,-1,64,7.382448196411133,0.11535075306892395,8669.210849473031,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo1_tol1e-07_sw100,syevj_batched,True,0,1e-07,100,True,128,largest,1,-1,64,12.774016380310059,0.19959400594234467,5010.170497248615,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo0_tol1e-05_sw20,syevj_batched,False,0,1e-05,20,True,128,largest,1,-1,64,2.7562239170074463,0.04306599870324135,23220.174386080947,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo0_tol1e-05_sw50,syevj_batched,False,0,1e-05,50,True,128,largest,1,-1,64,2.7525880336761475,0.043009188026189804,23250.84582836265,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo0_tol1e-05_sw100,syevj_batched,False,0,1e-05,100,True,128,largest,1,-1,64,2.7506320476531982,0.04297862574458122,23267.379602664023,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo0_tol1e-06_sw20,syevj_batched,False,0,1e-06,20,True,128,largest,1,-1,64,2.8209359645843506,0.04407712444663048,22687.505424969848,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo0_tol1e-06_sw50,syevj_batched,False,0,1e-06,50,True,128,largest,1,-1,64,2.8209760189056396,0.04407775029540062,22687.183290848378,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo0_tol1e-06_sw100,syevj_batched,False,0,1e-06,100,True,128,largest,1,-1,64,2.819648027420044,0.04405700042843819,22697.868449403417,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo0_tol1e-07_sw20,syevj_batched,False,0,1e-07,20,True,128,largest,1,-1,64,4.169795989990234,0.06515306234359741,15348.47271992074,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo0_tol1e-07_sw50,syevj_batched,False,0,1e-07,50,True,128,largest,1,-1,64,7.385416030883789,0.1153971254825592,8665.727121176316,0,0,128,128,ok,
128,64,float32,8,syevj_batched_vec_uplo0_tol1e-07_sw100,syevj_batched,False,0,1e-07,100,True,128,largest,1,-1,64,12.755840301513672,0.19931000471115112,5017.309599933251,0,0,128,128,ok,
128,64,float32,8,xsyev_batched_vec_uplo1_det0,xsyev_batched,True,0,1e-05,20,True,128,largest,1,-1,64,0.9463760256767273,0.014787125401198864,67626.3961296308,0,0,128,128,ok,
128,64,float32,8,xsyev_batched_vec_uplo1_det1,xsyev_batched,True,1,1e-05,20,True,128,largest,1,-1,64,0.947924017906189,0.014811312779784203,67515.95991983161,0,0,128,128,ok,
128,64,float32,8,xsyev_batched_vec_uplo1_det2,xsyev_batched,True,2,1e-05,20,True,128,largest,1,-1,64,0.9508000016212463,0.014856250025331974,67311.73736944793,0,0,128,128,ok,
128,64,float32,8,xsyev_batched_vec_uplo0_det0,xsyev_batched,False,0,1e-05,20,True,128,largest,1,-1,64,0.9695119857788086,0.015148624777793884,66012.59287020452,0,0,128,128,ok,
128,64,float32,8,xsyev_batched_vec_uplo0_det1,xsyev_batched,False,1,1e-05,20,True,128,largest,1,-1,64,0.9688559770584106,0.015138374641537666,66057.2897473507,0,0,128,128,ok,
128,64,float32,8,xsyev_batched_vec_uplo0_det2,xsyev_batched,False,2,1e-05,20,True,128,largest,1,-1,64,0.9682160019874573,0.01512837503105402,66100.95254429505,0,0,128,128,ok,
128,64,float32,8,syevd_chunk16,syevd,True,0,1e-05,20,True,128,largest,1,-1,16,87.38497161865234,1.3653901815414429,732.3913805144406,0,0,128,128,ok,
128,64,float32,8,xsyev_batched_chunk16,xsyev_batched,True,0,1e-05,20,True,128,largest,1,-1,16,2.897775888442993,0.04527774825692177,22085.903970437103,0,0,128,128,ok,
128,64,float32,8,syevd_chunk32,syevd,True,0,1e-05,20,True,128,largest,1,-1,32,86.94813537597656,1.3585646152496338,736.0709890241413,0,0,128,128,ok,
128,64,float32,8,xsyev_batched_chunk32,xsyev_batched,True,0,1e-05,20,True,128,largest,1,-1,32,1.5915640592575073,0.024868188425898552,40212.016367005126,0,0,128,128,ok,
128,64,float32,8,syevd_chunk64,syevd,True,0,1e-05,20,True,128,largest,1,-1,64,86.73804473876953,1.355281949043274,737.8538470950078,0,0,128,128,ok,
128,64,float32,8,xsyev_batched_chunk64,xsyev_batched,True,0,1e-05,20,True,128,largest,1,-1,64,0.9459400177001953,0.014780312776565552,67657.56686729375,0,0,128,128,ok,
128,64,float32,8,syevdx_vec_k8_largest,syevdx,True,0,1e-05,20,True,8,largest,121,128,64,85.26731872558594,1.3323018550872803,750.5806557137076,0,0,8,8,ok,
128,64,float32,8,syevdx_vec_k8_smallest,syevdx,True,0,1e-05,20,True,8,smallest,1,8,64,85.29776000976562,1.332777500152588,750.3127865570294,0,0,8,8,ok,
128,64,float32,8,syevdx_vec_k16_largest,syevdx,True,0,1e-05,20,True,16,largest,113,128,64,85.45670318603516,1.3352609872817993,748.9172600149933,0,0,16,16,ok,
128,64,float32,8,syevdx_vec_k16_smallest,syevdx,True,0,1e-05,20,True,16,smallest,1,16,64,85.46119689941406,1.3353312015533447,748.8778805113926,0,0,16,16,ok,
128,64,float32,8,syevdx_vec_k32_largest,syevdx,True,0,1e-05,20,True,32,largest,97,128,64,85.54769897460938,1.3366827964782715,748.1206480959266,0,0,32,32,ok,
128,64,float32,8,syevdx_vec_k32_smallest,syevdx,True,0,1e-05,20,True,32,smallest,1,32,64,85.57330322265625,1.337082862854004,747.8968041408441,0,0,32,32,ok,
128,64,float32,8,syevdx_vec_k64_largest,syevdx,True,0,1e-05,20,True,64,largest,65,128,64,85.51372528076172,1.3361519575119019,748.4178684751823,0,0,64,64,ok,
128,64,float32,8,syevdx_vec_k64_smallest,syevdx,True,0,1e-05,20,True,64,smallest,1,64,64,85.5168228149414,1.3362003564834595,748.3907597747889,0,0,64,64,ok,
128,64,float32,8,syevdx_vec_k128_largest,syevdx,True,0,1e-05,20,True,128,largest,1,128,64,86.69712829589844,1.354642629623413,738.2020749472481,0,0,128,128,ok,
128,64,float32,8,syevdx_vec_k128_smallest,syevdx,True,0,1e-05,20,True,128,smallest,1,128,64,86.6444320678711,1.3538192510604858,738.6510416487807,0,0,128,128,ok,
256,64,float32,5,syevd_vec_uplo1_det0,syevd,True,0,1e-05,20,True,256,largest,1,-1,64,126.201416015625,1.9718971252441406,507.12584708301654,0,0,256,256,ok,
256,64,float32,5,syevd_vec_uplo1_det1,syevd,True,1,1e-05,20,True,256,largest,1,-1,64,126.20489501953125,1.9719514846801758,507.11186749210856,0,0,256,256,ok,
256,64,float32,5,syevd_vec_uplo1_det2,syevd,True,2,1e-05,20,True,256,largest,1,-1,64,126.23162841796875,1.9723691940307617,507.0044710830155,0,0,256,256,ok,
256,64,float32,5,syevd_vec_uplo0_det0,syevd,False,0,1e-05,20,True,256,largest,1,-1,64,126.3659423828125,1.9744678497314454,506.465577616781,0,0,256,256,ok,
256,64,float32,5,syevd_vec_uplo0_det1,syevd,False,1,1e-05,20,True,256,largest,1,-1,64,126.38114013671876,1.9747053146362306,506.4046734407126,0,0,256,256,ok,
256,64,float32,5,syevd_vec_uplo0_det2,syevd,False,2,1e-05,20,True,256,largest,1,-1,64,126.38212890625,1.9747207641601563,506.40071150783564,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo1_tol1e-05_sw20,syevj_batched,True,0,1e-05,20,True,256,largest,1,-1,64,21.507379150390626,0.33605279922485354,2975.7228694616474,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo1_tol1e-05_sw50,syevj_batched,True,0,1e-05,50,True,256,largest,1,-1,64,21.479615783691408,0.33561899662017824,2979.569124723012,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo1_tol1e-05_sw100,syevj_batched,True,0,1e-05,100,True,256,largest,1,-1,64,21.44956817626953,0.3351495027542114,2983.7430513312443,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo1_tol1e-06_sw20,syevj_batched,True,0,1e-06,20,True,256,largest,1,-1,64,22.521612548828124,0.35190019607543943,2841.7148133262835,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo1_tol1e-06_sw50,syevj_batched,True,0,1e-06,50,True,256,largest,1,-1,64,22.553375244140625,0.35239648818969727,2837.7127284585586,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo1_tol1e-06_sw100,syevj_batched,True,0,1e-06,100,True,256,largest,1,-1,64,22.5517822265625,0.3523715972900391,2837.913179412398,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo1_tol1e-07_sw20,syevj_batched,True,0,1e-07,20,True,256,largest,1,-1,64,45.93523254394531,0.7177380084991455,1393.2660499491865,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo1_tol1e-07_sw50,syevj_batched,True,0,1e-07,50,True,256,largest,1,-1,64,45.99294738769531,0.7186398029327392,1391.5176920608092,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo1_tol1e-07_sw100,syevj_batched,True,0,1e-07,100,True,256,largest,1,-1,64,46.013265991210936,0.7189572811126709,1390.9032236969385,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo0_tol1e-05_sw20,syevj_batched,False,0,1e-05,20,True,256,largest,1,-1,64,21.491424560546875,0.3358035087585449,2977.931956985705,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo0_tol1e-05_sw50,syevj_batched,False,0,1e-05,50,True,256,largest,1,-1,64,21.458802795410158,0.3352937936782837,2982.4590220703744,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo0_tol1e-05_sw100,syevj_batched,False,0,1e-05,100,True,256,largest,1,-1,64,21.479110717773438,0.33561110496520996,2979.6391871587853,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo0_tol1e-06_sw20,syevj_batched,False,0,1e-06,20,True,256,largest,1,-1,64,22.544717407226564,0.35226120948791506,2838.802493904191,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo0_tol1e-06_sw50,syevj_batched,False,0,1e-06,50,True,256,largest,1,-1,64,22.526170349121095,0.3519714117050171,2841.139839044904,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo0_tol1e-06_sw100,syevj_batched,False,0,1e-06,100,True,256,largest,1,-1,64,22.51616668701172,0.3518151044845581,2842.402123311599,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo0_tol1e-07_sw20,syevj_batched,False,0,1e-07,20,True,256,largest,1,-1,64,45.969287109375,0.7182701110839844,1392.2339027734847,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo0_tol1e-07_sw50,syevj_batched,False,0,1e-07,50,True,256,largest,1,-1,64,45.963565063476565,0.7181807041168213,1392.4072232346375,0,0,256,256,ok,
256,64,float32,5,syevj_batched_vec_uplo0_tol1e-07_sw100,syevj_batched,False,0,1e-07,100,True,256,largest,1,-1,64,45.996331787109376,0.718692684173584,1391.4153045120918,0,0,256,256,ok,
256,64,float32,5,xsyev_batched_vec_uplo1_det0,xsyev_batched,True,0,1e-05,20,True,256,largest,1,-1,64,3.666636657714844,0.057291197776794436,17454.688308245597,0,0,256,256,ok,
256,64,float32,5,xsyev_batched_vec_uplo1_det1,xsyev_batched,True,1,1e-05,20,True,256,largest,1,-1,64,3.6665790557861326,0.05729029774665832,17454.962521264413,0,0,256,256,ok,
256,64,float32,5,xsyev_batched_vec_uplo1_det2,xsyev_batched,True,2,1e-05,20,True,256,largest,1,-1,64,3.667225646972656,0.05730040073394775,17451.884929096974,0,0,256,256,ok,
256,64,float32,5,xsyev_batched_vec_uplo0_det0,xsyev_batched,False,0,1e-05,20,True,256,largest,1,-1,64,3.7404991149902345,0.058445298671722413,17110.016078741162,0,0,256,256,ok,
256,64,float32,5,xsyev_batched_vec_uplo0_det1,xsyev_batched,False,1,1e-05,20,True,256,largest,1,-1,64,3.737491226196289,0.05839830040931702,17123.786017588576,0,0,256,256,ok,
256,64,float32,5,xsyev_batched_vec_uplo0_det2,xsyev_batched,False,2,1e-05,20,True,256,largest,1,-1,64,3.738035202026367,0.05840680003166199,17121.29408661159,0,0,256,256,ok,
256,64,float32,5,syevd_chunk16,syevd,True,0,1e-05,20,True,256,largest,1,-1,16,126.35760498046875,1.9743375778198242,506.49899552854424,0,0,256,256,ok,
256,64,float32,5,xsyev_batched_chunk16,xsyev_batched,True,0,1e-05,20,True,256,largest,1,-1,16,11.499136352539063,0.17967400550842286,5565.6353692917555,0,0,256,256,ok,
256,64,float32,5,syevd_chunk32,syevd,True,0,1e-05,20,True,256,largest,1,-1,32,126.51666259765625,1.976822853088379,505.8622215125173,0,0,256,256,ok,
256,64,float32,5,xsyev_batched_chunk32,xsyev_batched,True,0,1e-05,20,True,256,largest,1,-1,32,6.298880004882813,0.09842000007629395,10160.536468449629,0,0,256,256,ok,
256,64,float32,5,syevd_chunk64,syevd,True,0,1e-05,20,True,256,largest,1,-1,64,126.19288330078125,1.971763801574707,507.1601371327394,0,0,256,256,ok,
256,64,float32,5,xsyev_batched_chunk64,xsyev_batched,True,0,1e-05,20,True,256,largest,1,-1,64,3.666284942626953,0.05728570222854614,17456.362776359372,0,0,256,256,ok,
256,64,float32,5,syevdx_vec_k8_largest,syevdx,True,0,1e-05,20,True,8,largest,249,256,64,141.48077392578125,2.210637092590332,452.3582832079606,0,0,8,8,ok,
256,64,float32,5,syevdx_vec_k8_smallest,syevdx,True,0,1e-05,20,True,8,smallest,1,8,64,141.453173828125,2.210205841064453,452.44654657069947,0,0,8,8,ok,
256,64,float32,5,syevdx_vec_k16_largest,syevdx,True,0,1e-05,20,True,16,largest,241,256,64,141.49359130859375,2.2108373641967773,452.3173057387292,0,0,16,16,ok,
256,64,float32,5,syevdx_vec_k16_smallest,syevdx,True,0,1e-05,20,True,16,smallest,1,16,64,141.479248046875,2.210613250732422,452.3631619726695,0,0,16,16,ok,
256,64,float32,5,syevdx_vec_k32_largest,syevdx,True,0,1e-05,20,True,32,largest,225,256,64,126.80460205078126,1.9813219070434571,504.71354323851756,0,0,32,32,ok,
256,64,float32,5,syevdx_vec_k32_smallest,syevdx,True,0,1e-05,20,True,32,smallest,1,32,64,126.8189697265625,1.981546401977539,504.656362829567,0,0,32,32,ok,
256,64,float32,5,syevdx_vec_k64_largest,syevdx,True,0,1e-05,20,True,64,largest,193,256,64,126.85753173828125,1.9821489334106446,504.50295794843214,0,0,64,64,ok,
256,64,float32,5,syevdx_vec_k64_smallest,syevdx,True,0,1e-05,20,True,64,smallest,1,64,64,126.88782958984375,1.9826223373413085,504.38249441948557,0,0,64,64,ok,
256,64,float32,5,syevdx_vec_k128_largest,syevdx,True,0,1e-05,20,True,128,largest,129,256,64,126.7604248046875,1.9806316375732422,504.8894408377947,0,0,128,128,ok,
256,64,float32,5,syevdx_vec_k128_smallest,syevdx,True,0,1e-05,20,True,128,smallest,1,128,64,126.73551025390626,1.9802423477172852,504.9886955264567,0,0,128,128,ok,
512,64,float32,3,syevd_vec_uplo1_det0,syevd,True,0,1e-05,20,True,512,largest,1,-1,64,309.53155517578125,4.836430549621582,206.76405661986468,0,0,512,512,ok,
512,64,float32,3,syevd_vec_uplo1_det1,syevd,True,1,1e-05,20,True,512,largest,1,-1,64,309.47715250651044,4.835580507914226,206.80040346000547,0,0,512,512,ok,
512,64,float32,3,syevd_vec_uplo1_det2,syevd,True,2,1e-05,20,True,512,largest,1,-1,64,309.5528971354167,4.836764017740886,206.74980138209668,0,0,512,512,ok,
512,64,float32,3,syevd_vec_uplo0_det0,syevd,False,0,1e-05,20,True,512,largest,1,-1,64,309.8052571614583,4.840707143147786,206.58138788989535,0,0,512,512,ok,
512,64,float32,3,syevd_vec_uplo0_det1,syevd,False,1,1e-05,20,True,512,largest,1,-1,64,309.80645751953125,4.840725898742676,206.58058748167062,0,0,512,512,ok,
512,64,float32,3,syevd_vec_uplo0_det2,syevd,False,2,1e-05,20,True,512,largest,1,-1,64,309.7468668619792,4.839794794718425,206.6203304923756,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw20,syevj_batched,True,0,1e-05,20,True,512,largest,1,-1,64,108.02342732747395,1.6878660519917805,592.4640754637737,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw50,syevj_batched,True,0,1e-05,50,True,512,largest,1,-1,64,108.04439290364583,1.688193639119466,592.3491102132001,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo1_tol1e-05_sw100,syevj_batched,True,0,1e-05,100,True,512,largest,1,-1,64,108.1342061360677,1.6895969708760579,591.8571216906828,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw20,syevj_batched,True,0,1e-06,20,True,512,largest,1,-1,64,112.26365152994792,1.7541195551554363,570.0865696759123,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw50,syevj_batched,True,0,1e-06,50,True,512,largest,1,-1,64,112.21956380208333,1.753430684407552,570.3105397279387,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo1_tol1e-06_sw100,syevj_batched,True,0,1e-06,100,True,512,largest,1,-1,64,112.29810587565105,1.7546579043070476,569.9116605837316,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw20,syevj_batched,True,0,1e-07,20,True,512,largest,1,-1,64,216.36454264322916,3.3806959788004556,295.79708032628884,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw50,syevj_batched,True,0,1e-07,50,True,512,largest,1,-1,64,216.3782958984375,3.380910873413086,295.77827912111843,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo1_tol1e-07_sw100,syevj_batched,True,0,1e-07,100,True,512,largest,1,-1,64,216.1646525065104,3.377572695414225,296.07060755722983,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw20,syevj_batched,False,0,1e-05,20,True,512,largest,1,-1,64,108.03319295247395,1.6880186398824055,592.410519868231,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw50,syevj_batched,False,0,1e-05,50,True,512,largest,1,-1,64,108.09767659505208,1.6890261967976887,592.0571284779071,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo0_tol1e-05_sw100,syevj_batched,False,0,1e-05,100,True,512,largest,1,-1,64,107.85062662760417,1.6851660410563152,593.413334731792,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw20,syevj_batched,False,0,1e-06,20,True,512,largest,1,-1,64,112.08547973632812,1.751335620880127,570.9927829238429,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw50,syevj_batched,False,0,1e-06,50,True,512,largest,1,-1,64,112.0555928548177,1.7508686383565266,571.145075131771,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo0_tol1e-06_sw100,syevj_batched,False,0,1e-06,100,True,512,largest,1,-1,64,112.11082967122395,1.7517317136128743,570.8636729180072,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw20,syevj_batched,False,0,1e-07,20,True,512,largest,1,-1,64,215.98663330078125,3.374791145324707,296.3146330952532,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw50,syevj_batched,False,0,1e-07,50,True,512,largest,1,-1,64,216.02083333333334,3.3753255208333335,296.26772109171566,0,0,512,512,ok,
512,64,float32,3,syevj_batched_vec_uplo0_tol1e-07_sw100,syevj_batched,False,0,1e-07,100,True,512,largest,1,-1,64,215.91792805989584,3.3737176259358725,296.40892062583305,0,0,512,512,ok,
512,64,float32,3,xsyev_batched_vec_uplo1_det0,xsyev_batched,True,0,1e-05,20,True,512,largest,1,-1,64,26.79991404215495,0.4187486569086711,2388.0673609374694,0,0,512,512,ok,
512,64,float32,3,xsyev_batched_vec_uplo1_det1,xsyev_batched,True,1,1e-05,20,True,512,largest,1,-1,64,26.822731018066406,0.4191051721572876,2386.0359318703568,0,0,512,512,ok,
512,64,float32,3,xsyev_batched_vec_uplo1_det2,xsyev_batched,True,2,1e-05,20,True,512,largest,1,-1,64,26.834559122721355,0.4192899862925212,2384.984217825659,0,0,512,512,ok,
512,64,float32,3,xsyev_batched_vec_uplo0_det0,xsyev_batched,False,0,1e-05,20,True,512,largest,1,-1,64,28.813995361328125,0.45021867752075195,2221.1428577480706,0,0,512,512,ok,
512,64,float32,3,xsyev_batched_vec_uplo0_det1,xsyev_batched,False,1,1e-05,20,True,512,largest,1,-1,64,28.7794672648112,0.449679176012675,2223.807668540589,0,0,512,512,ok,
512,64,float32,3,xsyev_batched_vec_uplo0_det2,xsyev_batched,False,2,1e-05,20,True,512,largest,1,-1,64,28.8285649617513,0.4504463275273641,2220.020319600122,0,0,512,512,ok,
512,64,float32,3,syevd_chunk16,syevd,True,0,1e-05,20,True,512,largest,1,-1,16,308.8824462890625,4.826288223266602,207.19856621475557,0,0,512,512,ok,
512,64,float32,3,xsyev_batched_chunk16,xsyev_batched,True,0,1e-05,20,True,512,largest,1,-1,16,64.05047607421875,1.000788688659668,999.2119328799326,0,0,512,512,ok,
512,64,float32,3,syevd_chunk32,syevd,True,0,1e-05,20,True,512,largest,1,-1,32,309.59515380859375,4.837424278259277,206.7215820812486,0,0,512,512,ok,
512,64,float32,3,xsyev_batched_chunk32,xsyev_batched,True,0,1e-05,20,True,512,largest,1,-1,32,37.395894368489586,0.5843108495076498,1711.4178195435134,0,0,512,512,ok,
512,64,float32,3,syevd_chunk64,syevd,True,0,1e-05,20,True,512,largest,1,-1,64,309.49277750651044,4.835824648539226,206.78996296982635,0,0,512,512,ok,
512,64,float32,3,xsyev_batched_chunk64,xsyev_batched,True,0,1e-05,20,True,512,largest,1,-1,64,26.80279541015625,0.4187936782836914,2387.8106376825453,0,0,512,512,ok,
512,64,float32,3,syevdx_vec_k8_largest,syevdx,True,0,1e-05,20,True,8,largest,505,512,64,336.4171142578125,5.25651741027832,190.24002432573553,0,0,8,8,ok,
512,64,float32,3,syevdx_vec_k8_smallest,syevdx,True,0,1e-05,20,True,8,smallest,1,8,64,336.4811604817708,5.257518132527669,190.20381381342526,0,0,8,8,ok,
512,64,float32,3,syevdx_vec_k16_largest,syevdx,True,0,1e-05,20,True,16,largest,497,512,64,336.49550374348956,5.257742245992024,190.19570629623385,0,0,16,16,ok,
512,64,float32,3,syevdx_vec_k16_smallest,syevdx,True,0,1e-05,20,True,16,smallest,1,16,64,336.43385823567706,5.256779034932454,190.230556269301,0,0,16,16,ok,
512,64,float32,3,syevdx_vec_k32_largest,syevdx,True,0,1e-05,20,True,32,largest,481,512,64,310.56203206380206,4.852531750996907,206.07799213154235,0,0,32,32,ok,
512,64,float32,3,syevdx_vec_k32_smallest,syevdx,True,0,1e-05,20,True,32,smallest,1,32,64,310.584716796875,4.852886199951172,206.06294044357801,0,0,32,32,ok,
512,64,float32,3,syevdx_vec_k64_largest,syevdx,True,0,1e-05,20,True,64,largest,449,512,64,310.14992268880206,4.846092542012532,206.35181671225584,0,0,64,64,ok,
512,64,float32,3,syevdx_vec_k64_smallest,syevdx,True,0,1e-05,20,True,64,smallest,1,64,64,310.1397298177083,4.845933278401692,206.35859855045805,0,0,64,64,ok,
512,64,float32,3,syevdx_vec_k128_largest,syevdx,True,0,1e-05,20,True,128,largest,385,512,64,309.90391031901044,4.842248598734538,206.51562587293384,0,0,128,128,ok,
